xaxis0,yaxis
19.96915929,-0.3510602512323987
19.98913629,-0.3429165282323987
20.00911329,-0.33543095973239867
20.02909029,-0.3266247013323987
20.04906729,-0.3098992505323987
20.06904429,-0.29398978733239867
20.08902129,-0.2744303145323987
20.10899829,-0.25366748363239866
20.12897529,-0.22965287653239866
20.14895229,-0.20597595953239867
20.16892929,-0.17955965783239866
20.18890629,-0.15073409163239865
20.20888329,-0.12057300143239866
20.22885929,-0.09144673731239866
20.24883629,-0.05370322477239866
20.26881329,-0.02228313919239866
20.28879029,0.014345428417601341
20.30876729,0.044953232147601344
20.32874429,0.07813253763760133
20.34872129,0.10805701226760134
20.36869829,0.14131534606760135
20.38867529,0.17063373836760135
20.40865229,0.20025811106760133
20.42862929,0.22292361176760134
20.44860629,0.24861723696760135
20.46858329,0.2688292166676013
20.48856029,0.2851909598676013
20.50853629,0.2997744581676013
20.52851329,0.3170793852676013
20.54849029,0.3293051621676013
20.56846729,0.3376837572676013
20.58844429,0.3420742950676013
20.60842129,0.3470156392676013
20.62839829,0.3473243913676013
20.64837529,0.3456144234676013
20.66835229,0.3403589031676013
20.68832929,0.3378869196676013
20.70830629,0.3258364996676013
20.72828329,0.31671460486760133
20.74826029,0.2999141714676013
20.76823729,0.2878604731676013
20.78821429,0.2660776874676013
20.80819029,0.24161810196760133
20.82816729,0.21590203556760135
20.84814429,0.19415422296760135
20.86812129,0.15970926496760135
20.88809862,0.13127550996760134
20.90807562,0.10171750696760135
20.92805262,0.06841689113760134
20.94802962,0.03470350566760134
20.96800663,0.0005238452957013401
20.98798363,-0.03377412122239866
21.00796063,-0.06792001661239866
21.02793763,-0.10087432943239866
21.04791462,-0.13549604503239865
21.06789162,-0.16482811653239865
21.08786762,-0.19635304303239867
21.10784462,-0.21777834973239865
21.12782162,-0.24429425083239867
21.14779862,-0.2652241089323987
21.16777562,-0.2832891145323987
21.18775262,-0.3040784695323987
21.20772962,-0.3194140592323987
21.22770662,-0.3260335126323987
21.24768362,-0.33564350993239866
21.26766062,-0.3401159146323987
21.28763762,-0.3424035706323987
21.30761462,-0.3448066809323987
21.32759162,-0.3440078595323987
21.34756862,-0.3388082185323987
21.36754562,-0.3312451043323987
21.38752162,-0.32215184953239867
21.40749862,-0.3094157674323987
21.42747562,-0.2947360375323987
21.44745262,-0.2767293253323987
21.46742962,-0.2612754502323987
21.48740662,-0.23666589943239866
21.50738362,-0.21456492923239867
21.52736062,-0.18791816623239865
21.54733762,-0.16173114863239865
21.56731462,-0.13497620313239866
21.58729162,-0.10014444083239867
21.60726862,-0.07270399716239866
21.62724562,-0.04353635993239866
21.64722262,-0.011299318192398659
21.66719962,0.02509517546760134
21.68717563,0.05848527837760134
21.70715263,0.09259099278760134
21.72712963,0.11829827486760135
21.74710663,0.15030886746760133
21.76708362,0.18019289286760135
21.78706062,0.20503612376760133
21.80703762,0.22663315146760135
21.82701462,0.2502898177676013
21.84699162,0.2694951793676013
21.86696862,0.2869478962676013
21.886949,0.30003048986760134
21.906926,0.3119200071676013
21.926903,0.3229803642676013
21.94688,0.32931666586760133
21.966857,0.3351552686676013
21.986834,0.3354272148676013
22.00681,0.3382381102676013
22.026787,0.3366590342676013
22.046764,0.32907961816760134
22.066741,0.3226503333676013
22.086718,0.31353228306760134
22.106695,0.3010086915676013
22.126672,0.2821748158676013
22.146649,0.2657197913676013
22.166626,0.24513724956760133
22.186603,0.22396444296760135
22.20658,0.20128728956760134
22.226557,0.17596084386760133
22.246534,0.14372215186760134
22.266511,0.11800204726760134
22.286488,0.08633191648760134
22.306464,0.05071354422760134
22.326441,0.01743915255760134
22.346418,-0.01474121261239866
22.366395,-0.04856979337239866
22.386372,-0.08025137570239865
22.406349,-0.11507474123239866
22.426326,-0.14339829473239865
22.446303,-0.17111885033239865
22.46628,-0.19950596473239865
22.486257,-0.22481911863239865
22.506234,-0.24841035393239866
22.526211,-0.2671245732323987
22.546188,-0.28353945403239866
22.566165,-0.3032915988323987
22.586142,-0.3096762099323987
22.606119,-0.3221327462323987
22.626095,-0.3261301913323987
22.646072,-0.3327194550323987
22.666049,-0.3373800912323987
22.686026,-0.3335487940323987
22.706003,-0.3320642211323987
22.72598,-0.3264475562323987
22.745957,-0.31993029503239867
22.765934,-0.3053040304323987
22.785911,-0.2962454357323987
22.805888,-0.2790577807323987
22.825865,-0.2627467313323987
22.845842,-0.24374490463239865
22.865819,-0.21910319713239865
22.88579304,-0.19850575413239865
22.90577004,-0.17135993623239865
22.92574704,-0.14671627663239867
22.94572404,-0.11793370783239866
22.96570004,-0.08862833168239866
22.98567704,-0.05470733207239866
23.00565404,-0.02373697657239866
23.02563104,0.008400015047601342
23.04560804,0.03637224200760134
23.06558504,0.07022919270760133
23.08556204,0.09885634246760135
23.10553904,0.13034564766760134
23.12551604,0.15761563696760134
23.14549304,0.18675825506760135
23.16547004,0.21023782106760133
23.18544704,0.23249750346760134
23.20542404,0.25228505346760133
23.22540104,0.27226077526760134
23.24537804,0.2828695079676013
23.26535504,0.29552265026760133
23.28533204,0.30854128806760134
23.30530804,0.31569295136760134
23.32528504,0.3277945718676013
23.34526204,0.3290527662676013
23.36523904,0.3291828236676013
23.38521604,0.3291202089676013
23.40519304,0.3251870474676013
23.42517004,0.31767742846760133
23.44514704,0.30822186686760134
23.46512404,0.3004531762676013
23.48510104,0.2872517308676013
23.50507804,0.2706850072676013
23.52505504,0.24984387076760134
23.54503204,0.23159312226760134
23.56500904,0.20697029446760135
23.58498604,0.18205889076760134
23.60496304,0.15838732336760133
23.62494004,0.12749162826760135
23.64491604,0.09872457895760134
23.66489304,0.06720089677760134
23.68487004,0.03068989280760134
23.70484704,0.00198399646060134
23.72482404,-0.029623773432398658
23.74480104,-0.061097024492398656
23.76477804,-0.09085261311239866
23.78475504,-0.12064706023239866
23.80473204,-0.15184036873239867
23.82470904,-0.18024916433239865
23.84468604,-0.20422990113239867
23.86466304,-0.22819667543239866
23.88464,-0.24599582933239866
23.904617,-0.2656543651323987
23.924594,-0.2843710878323987
23.944571,-0.2958480813323987
23.964548,-0.30671037223239866
23.984524,-0.3178780475323987
24.004501,-0.32145107773239867
24.024478,-0.3259367146323987
24.044455,-0.32838515423239867
24.064432,-0.3222983279323987
24.084409,-0.3218411603323987
24.104386,-0.3149132826323987
24.124363,-0.3037465908323987
24.14434,-0.29559723523239867
24.164317,-0.2820297577323987
24.184294,-0.2658591964323987
24.204271,-0.24639801173239867
24.224248,-0.22595913193239867
24.244225,-0.20768877353239865
24.264202,-0.18000009143239865
24.284179,-0.15629395333239865
24.304156,-0.13256912913239866
24.324133,-0.10109772763239866
24.344109,-0.06982656803239866
24.364086,-0.04511430722239866
24.384063,-0.010863213352398659
24.40404,0.01927024822760134
24.424017,0.05106919023760134
24.443994,0.08186223867760134
24.463971,0.11122011906760135
24.483948,0.13906479396760135
24.503925,0.16654997086760134
24.523902,0.19171907516760134
24.543879,0.21421710166760133
24.563856,0.23410873626760134
24.583833,0.2527241012676013
24.60381,0.2709285220676013
24.623787,0.2816038629676013
24.643764,0.2963673970676013
24.663741,0.3074298700676013
24.683718,0.3132251104676013
24.703695,0.3176803788676013
24.723671,0.3198522827676013
24.743648,0.32295845956760133
24.763625,0.3190930387676013
24.783602,0.31309073186760134
24.803579,0.3057066402676013
24.823556,0.2968329093676013
24.843533,0.2872821590676013
24.86351,0.2716644606676013
24.88348679,0.2578630051676013
24.90346379,0.23350197586760135
24.92344079,0.21373583886760134
24.94341779,0.18981217356760133
24.96339479,0.16513039686760134
24.98337179,0.13845535136760134
25.00334879,0.10996450996760133
25.02332579,0.07937083158760135
25.04330279,0.05130998555760134
25.06327979,0.01907100107760134
25.08325679,-0.01462619148239866
25.10323379,-0.04387317832239866
25.12320979,-0.07491449501239866
25.14318679,-0.10796359413239866
25.16316379,-0.13221896673239866
25.18314079,-0.16086793923239867
25.20311779,-0.18625980103239867
25.22309479,-0.21189400043239867
25.24307179,-0.23017769543239866
25.26304879,-0.24938344443239865
25.28302579,-0.2677436867323987
25.30300279,-0.2815313735323987
25.32297979,-0.29158903143239867
25.34295679,-0.3013529577323987
25.36293379,-0.3103197017323987
25.38291079,-0.3120816150323987
25.40288779,-0.31433940913239866
25.42286479,-0.3181564310323987
25.44284179,-0.3132728138323987
25.46281879,-0.3082694211323987
25.48279579,-0.3026143112323987
25.50277279,-0.29045108943239867
