xaxis0,yaxis
0.0,-0.7875694661962012
0.05993499000000213,-1.4426073071961998
0.11986998999999798,-1.7044128801962
0.1798039999999972,-1.5190982441962007
0.23973898999999932,-0.9218402481962009
0.2996739900000023,-0.06891391819620019
0.3596080000000015,0.7967359538038004
0.4195429899999965,1.4435409138037993
0.4794770000000028,1.7028017838037997
0.5394119999999987,1.5070089338037995
0.5993469900000008,0.9091521838037995
0.659281,0.0571239848038001
0.7192159900000021,-0.8020892721962003
0.7791514500000005,-1.449343300196201
0.8390854499999989,-1.7077060321962012
0.8990204500000019,-1.5089194111962012
0.9589554499999977,-0.9058235551962
1.018889449999996,-0.04541278819620054
1.078824449999999,0.8132017138037995
1.1387584499999974,1.4553663238037995
1.1986934500000004,1.7014545838038
1.2586284499999962,1.4956325938037995
1.3185624500000017,0.8893932738037993
1.3784974499999976,0.03197627980379991
1.4384324500000005,-0.8261891561962003
1.498366449999999,-1.454732094196201
1.5583014500000019,-1.699323463196201
1.6182354500000002,-1.4794307331961996
1.678170449999996,-0.8694491961962001
1.738105449999999,-0.028198586196200637
1.798035579999997,0.8286196538038002
1.85797058,1.462551383803799
1.9179055800000029,1.6935210838038
1.9778395800000013,1.4796158938037998
2.037774579999997,0.8591561538038004
2.09770958,0.017306785803800295
2.1576435799999985,-0.8441518021962011
2.2175785800000014,-1.4698506551962005
2.2775135799999973,-1.6985750201962002
2.3374475800000027,-1.4708984761962007
2.3973825799999986,-0.8531331251961998
2.457316579999997,-0.006044655196200566
2.51725158,0.8476301238037998
2.577186580000003,1.4680898638037991
2.6371205800000013,1.6921738838038003
2.697055579999997,1.4640482738037992
2.756993950000002,0.8376009738038004
2.81692795,-0.017720375196200067
2.876862949999996,-0.8622641371962008
2.936797949999999,-1.473443184196201
2.9967319499999974,-1.7026166151962006
3.0566669500000003,-1.4565283591962004
3.1166009499999987,-0.8278357321962009
3.1765359500000017,0.020749625803800242
3.2364709499999975,0.8649940138038001
3.296404950000003,1.4721314638038
3.356339949999999,1.6875335338037996
3.416274950000002,1.449378773803799
3.47620895,0.8130520238037988
3.536143949999996,-0.0376289751962009
3.596078949999999,-0.8818733601962006
3.6560129499999974,-1.4875139241962003
3.7159479500000003,-1.694832802196201
3.775879240000002,-1.4451520161962002
3.8358142499999985,-0.8085258871962004
3.8957492500000015,0.0485917278037995
3.955683239999999,0.8849026138037992
4.015618250000003,1.4905431738038004
4.075553250000006,1.6763068738037994
4.135487239999996,1.4260273338038
4.19542225,0.7968856438037992
4.255357249999996,-0.05514255519620015
4.3152912400000005,-0.8887590411962005
4.375226250000004,-1.4997883991962002
4.43516125,-1.6865999221961996
4.4950952499999985,-1.4265906141962006
4.555030249999994,-0.7908626181962006
4.6149652500000045,0.06999721480380039
4.674899250000003,0.9021168138037989
4.734834249999999,1.488597223803799
4.794767079999993,1.6698702638037997
4.854702080000003,1.416447253803799
4.9146370799999985,0.7723366938037994
4.974571079999997,-0.07999088319620107
5.034506079999993,-0.9133079911962003
5.094441080000003,-1.4985908891962012
5.154375080000001,-1.6717807391962012
5.214310079999997,-1.4014429091962004
5.274245079999993,-0.7627211381962002
5.3341790800000055,0.09125301380379902
5.394114080000001,0.9259173238037999
5.454049079999997,1.4998238738038001
5.513983079999996,1.669720573803799
5.573918080000006,1.4058193538037997
5.6338530800000015,0.7470392938038
5.69378708,-0.09974979419619956
5.753721989999995,-0.9323184591961997
5.813656999999999,-1.5099672321961997
5.873590990000004,-1.6719304281962
5.93352599,-1.3978503801962
5.9934610000000035,-0.7386212541962003
6.053394989999994,0.11445476480379924
6.113329999999998,0.9356470838037989
6.173263990000002,1.5047636038038004
6.233198989999998,1.6680739938037998
6.293134000000002,1.386359823803799
6.3530679899999924,0.7262325638037996
6.4130029900000025,-0.13462726619620113
6.472938000000006,-0.9411500931961996
6.532871989999997,-1.5012852861962003
6.592806989999993,-1.6620509721961998
6.652741999999996,-1.3768939591962006
6.712675990000001,-0.7125754171962004
6.772614990000001,0.14139873480379883
6.832550000000005,0.9534600438037995
6.892483989999995,1.5071586238038002
6.952418990000005,1.6679243038037992
7.012353999999995,1.3652537138037992
7.0722879899999995,0.6991389038037994
7.132222989999995,-0.1495961381962001
7.192157999999999,-0.9582146071962008
7.252091990000004,-1.5164038471961998
7.312026999999993,-1.6605540851961997
7.3719620000000035,-1.362224464196201
7.431895989999994,-0.6949121481962006
7.491830999999998,0.15576885180379918
7.551764990000002,0.9664829638038004
7.611699989999998,1.5067095538038
7.671635000000002,1.6505604138037988
7.731568989999992,1.3541767538037988
7.791504580000002,0.6834215938038
7.851439579999997,-0.16501407619620068
7.911373579999996,-0.9706387711962012
7.971308580000006,-1.5149069601961997
8.031243580000002,-1.6472317891961996
8.09117758,-1.343064308196201
8.151112579999996,-0.6723091511962007
8.211047580000006,0.18420970880379883
8.270981580000004,0.9901337838037989
8.33091658,1.5236243838037993
8.390851579999996,1.6492132138037991
