xaxis0,yaxis,eq:p0*p1**x0*cos(p2*x0)_para:[-0.23847398  0.9973566   0.02666617]mse:0.0001373708031128121,eq:p0*p1**x0*cos(p2 + p3*x0)_para:[-0.23041532  0.99770677 -0.48872936  0.02786787]mse:5.366761752955556e-05
639.2329999999997,0.0059973448696346,0.0101342838670343,-0.00247231247932359
684.1029999999996,-0.0451696971554749,-0.0320280220482167,-0.04612317221857053
687.4729999999995,-0.0493922200410422,-0.0335945332100052,-0.046771384477595844
690.837,-0.0474051504478341,-0.0348599988526291,-0.046997792509719895
694.2099999999996,-0.0481503015452871,-0.0358247101122749,-0.04680732362129539
697.6129999999998,-0.0493922200410422,-0.0364869337420097,-0.04619976728252997
700.9760000000001,-0.0481503015452871,-0.0368345350410752,-0.04520107904278493
704.3579999999997,-0.0436793949605688,-0.0368791054411134,-0.043812499276735785
707.7310000000002,-0.0469083830495321,-0.036623955549009,-0.04206195068373892
711.0839999999994,-0.0436793949605688,-0.0360810535197773,-0.03998068385011911
714.4459999999995,-0.0406987905707566,-0.0352566056548701,-0.037575872783052154
717.8070000000002,-0.0416923253673607,-0.0341636244092842,-0.03487945118183406
721.181,-0.0347375817911322,-0.0328097357847743,-0.03190691585914759
731.4609999999998,-0.0265409197191486,-0.0272687195413228,-0.021531547591505395
734.828,-0.0210764783378262,-0.0250537685290961,-0.017814276682237964
738.1959999999995,-0.0151152695582018,-0.022675206405788,-0.013996312986485173
741.5610000000001,-0.017847490248863,-0.0201580350633263,-0.010117324719010275
744.9589999999994,-0.0148668858590508,-0.0174966124259206,-0.006170632955018841
748.3569999999995,-0.0103959792743324,-0.0147389619038244,-0.002229807746875437
751.7649999999999,-0.00493153789301,-0.0119010346875109,0.0016813486590917667
755.1349999999998,-0.0026960846006509,-0.0090478948012118,0.005474415915790279
758.5039999999995,0.0007812871874633,-0.0061729741402996,0.009159963408862899
761.8879999999995,0.0074876470645408,-0.0032862813143951,0.012723778041898589
765.2499999999995,0.0119585536492591,-0.0004425553672919,0.016098208880311392
768.6460000000002,0.0176713787297325,0.0023825386045026,0.01931097668253239
772.0300000000002,0.0213971342169978,0.0051281686689151,0.02229123342245725
775.4079999999999,0.0231358201110549,0.0077786694738367,0.025023015981678283
788.221,0.0298421799881324,0.0166786468966834,0.03285039821258425
791.6150000000002,0.0345614702720017,0.0186526805179905,0.03418720662762667
794.9859999999994,0.0405226790516261,0.0204273091943261,0.03519230086482037
798.3719999999998,0.0420129812465322,0.022012019899306,0.035874201338217414
801.7369999999996,0.0375420746618139,0.0233812085401003,0.03622554449031229
805.1129999999998,0.0367969235643609,0.0245413450659536,0.03625304284714319
808.4909999999995,0.0427581323439853,0.0254824883184515,0.03595951155979726
811.8519999999994,0.038287225759267,0.0261970953846974,0.035356202393488106
815.2189999999996,0.0375420746618139,0.0266892945183288,0.03445060047343935
818.5899999999997,0.0370453072635119,0.0269577839769664,0.03325450760432731
821.9739999999997,0.0358033887677568,0.0270033951683495,0.03177762673416987
825.3669999999997,0.0343130865728507,0.0268275149163712,0.030036450592011252
828.7469999999998,0.0370453072635119,0.02643702256442,0.02806214464534991
840.0859999999998,0.025371273403414,0.023660400339984,0.0199786916631228
843.4580000000001,0.0236325875093569,0.0224383806365717,0.0172349149323423
846.8309999999997,0.0199068320220916,0.0210560895862089,0.014380501699397173
850.2019999999998,0.0134488558441652,0.0195288266879647,0.011444873376491277
853.5669999999996,0.0129520884458631,0.0178737981388953,0.008458861420512729
856.953,0.010965018852655,0.0160926705002352,0.0054255267613236265
860.3219999999997,0.0040102752764265,0.0142216287044596,0.002405959333880794
863.685,0.0015264382849163,0.0122723940449974,-0.0005831331224213541
867.1060000000002,-0.0014541661048958,0.0102236448874796,-0.00357138720728109
870.4639999999995,-0.0034412356981039,0.0081655245968471,-0.006427956798139125
873.8349999999996,-0.003689619397255,0.0060700618732299,-0.009195069406298141
877.2329999999997,-0.0126314325666916,0.0039457208200331,-0.011859286784155779
880.6159999999995,-0.0161088043548058,0.0018361669739198,-0.014365346909098435
893.1640000000002,-0.0265409197191486,-0.0056632611465336,-0.022073109320082464
896.556,-0.0277828382149037,-0.0075320632931005,-0.023657459735393054
899.9019999999996,-0.0307634426047159,-0.0092826108749577,-0.024989628643647205
903.2949999999996,-0.032750512197924,-0.0109508212773278,-0.0260982222407567
906.707,-0.0362278839860383,-0.012507991459104,-0.02696084665119783
910.0809999999996,-0.032005361100471,-0.0139186147258903,-0.02756141949005463
913.4519999999998,-0.0382149535792464,-0.0151905048726126,-0.027909311094863384
916.8179999999998,-0.0377181861809444,-0.0163155654496195,-0.028006014972074347
920.181,-0.0352343491894342,-0.0172884798435311,-0.02785546927255582
923.5489999999996,-0.0372214187826424,-0.018106251766258,-0.02746221680623665
926.917,-0.0352343491894342,-0.0187634922439795,-0.02683348090831237
930.275,-0.0295215241089608,-0.019256510753181,-0.025981268212795474
933.658,-0.0277828382149037,-0.0195882425977536,-0.024906238717533464
945.0899999999996,-0.0205797109395242,-0.0194978400715124,-0.019848955475991355
948.4519999999998,-0.0235603153293364,-0.0191275917760494,-0.018006230472184196
951.837,-0.0238086990284874,-0.018606068679034,-0.016020043012116788
955.198,-0.0128798162658426,-0.017947373904313,-0.013937399509049604
958.5679999999998,-0.0163571880539569,-0.0171538058876142,-0.01175866241397588
961.9379999999996,-0.0091540607785773,-0.0162357102273252,-0.009509845259272467
965.3089999999996,-0.0096508281768794,-0.0152023821340405,-0.007211137753739
968.694,-0.0002122476091407,-0.014059532478747,-0.004874512477628868
972.0570000000002,-0.0007090150074427,-0.0128307260596941,-0.0025458354190218265
975.439,0.0082327981619938,-0.0115127785346551,-0.0002175136452628813
978.8309999999996,0.0067424959670877,-0.0101203663122081,0.002083573103755866
982.2019999999998,0.0069908796662387,-0.0086790536418641,0.004316808165334409
985.5839999999994,0.0074876470645408,-0.0071881793922712,0.006484622968997947
997.6619999999998,0.025371273403414,-0.0016929224042714,0.013368761873571246
1001.0439999999994,0.02437773860681,-0.0001606295427361,0.014990981023311466
1004.4369999999994,0.0213971342169978,0.0013506249056551,0.01645976354237489
1007.811,0.024626122305961,0.0028157953643558,0.017752151290823637
1011.226,0.0293454125898303,0.0042490980878254,0.01888043693951756
1014.5899999999996,0.0340647028736997,0.0056014857558469,0.019807853585417336
1017.9559999999996,0.0350582376703037,0.0068856577571224,0.02054764792834683
1021.341,0.0350582376703037,0.0080982318145889,0.021098146175620065
1024.7089999999994,0.0358033887677568,0.0092178583285243,0.021451445601568194
1028.0790000000002,0.0310840984838874,0.0102439098181116,0.021610704268247023
1031.44,0.0350582376703037,0.0111667426466386,0.021577579525537488
1034.7999999999995,0.0295937962889813,0.0119833539972766,0.02135607452468172
1038.1619999999998,0.0308357147847364,0.0126897304684164,0.020950735855487755
1048.7899999999995,0.024874506005112,0.014158171224082,0.01854158150244877
1052.163,0.0283518777932262,0.0143753659146594,0.017452094789856643
1055.533,0.0261164245008671,0.0144723611195512,0.016226562630659018
1058.899,0.0196584483229406,0.0144508362759579,0.014878644274827503
1062.3160000000005,0.0191616809246386,0.0143102785964532,0.01339784013681742
1065.7099999999996,0.0179197624288835,0.0140555288187849,0.011829744961812999
1069.0849999999996,0.0089779492594469,0.0136925120627897,0.010189686799396453
1072.515,0.0055005774713326,0.0132165421452418,0.008456634190414564
1075.9279999999994,0.0030167404798224,0.0126416709259124,0.0066824729549707735
1079.3259999999996,0.0077360307636918,0.0119755093515192,0.0048835444138814925
1082.7019999999998,-0.0021993172023488,0.0112280208375989,0.003080517935801948
1099.226,-0.0163571880539569,0.0066038526682426,-0.005444895823739215
1102.6479999999997,-0.0168539554522589,0.0055062043681638,-0.007045243639409668
1106.0089999999996,-0.0198345598420711,0.0044026138811295,-0.008530597099340575
1109.3759999999995,-0.0173507228505609,0.003281104871123,-0.00992087453893273
1112.7449999999994,-0.0195861761429201,0.0021522824233618,-0.011203352020441282
1116.1249999999995,-0.018841025045467,0.0010223760425089,-0.01237115389256347
1150.8650000000002,-0.0208280946386752,-0.0084721028987691,-0.016176482830909993
1154.243,-0.0173507228505609,-0.0090342272513222,-0.015725328963013065
1157.6119999999996,-0.0146185021598997,-0.0095119070939779,-0.015143726406415332
1202.449,0.010716635153504,-0.0078803354307491,0.0004988535957958437
1252.8179999999998,0.0290970288906793,0.0035382336605026,0.012867781796969641
1256.1829999999995,0.0273583429966222,0.0041943194581399,0.01287247438592287
1259.5309999999995,0.0228874364119039,0.0048020775914628,0.012764915536389254
1262.895,0.0218939016152998,0.0053634194312945,0.012546765511921716
1266.265,0.0236325875093569,0.0058725407875924,0.012221204372982433
1269.632,0.0213971342169978,0.0063248475290788,0.011793460211776876
1272.9909999999995,0.0206519831195447,0.0067173024918168,0.011269978628110371
1276.36,0.0171746113314304,0.0070498282896478,0.010653964341828796
1279.7269999999994,0.0087295655602958,0.0073194236507443,0.009954093100149951
1283.118,0.0132004721450142,0.0075264749773256,0.009171676347005024
1286.552,0.0035135078781245,0.0076696704983177,0.008308371209335162
1310.444,-0.0103959792743324,0.0068813213146183,0.001110165791631208
1313.8079999999995,-0.0096508281768794,0.0065438847231492,4.535356367512627e-05
1317.181,-0.0096508281768794,0.0061586461808783,-0.00100631198580975
1320.5300000000002,-0.0094024444777284,0.0057335802974808,-0.0020257429130907424
1323.8889999999997,-0.018344257647165,0.0052688070930108,-0.003014888323084947
1327.2599999999998,-0.0190894087446181,0.0047681048477607,-0.003965822481874854
1330.672,-0.018592641346316,0.004231107808018,-0.004877839148550674
1334.0499999999995,-0.0198345598420711,0.0036744068914787,-0.0057234589756402655
1350.9099999999994,-0.018592641346316,0.0006978659189791,-0.008885032683959732
1359.5030000000002,-0.0203313272403731,-0.0008098601712723,-0.009703860570460326
1362.8799999999997,-0.0215732457361282,-0.0013765619493979,-0.009867588253481337
1366.2679999999996,-0.0193377924437691,-0.0019237952874825,-0.009941648124396763
1369.6599999999994,-0.0141217347615977,-0.0024461957663959,-0.009926024854274788
1373.0120000000002,-0.0173507228505609,-0.0029336528377951,-0.00982383703594859
1376.4159999999997,-0.0153636532573528,-0.0033958873769673,-0.009634092799431816
1379.7939999999994,-0.0138733510624467,-0.0038187744053067,-0.009363146753617047
1383.1829999999995,-0.0141217347615977,-0.0042043605726633,-0.00901227621390631
1386.5769999999998,-0.003689619397255,-0.0045492246687141,-0.008585896544400418
1389.962,-0.0019509335031978,-0.004849938686226,-0.008090840510735822
1393.3669999999995,0.0017748219840673,-0.0051071646617952,-0.007528063613458091
1396.766,0.0010296708866143,-0.0053173564254718,-0.006907498968132531
1400.172,-0.0054283052913121,-0.0054803963658748,-0.006233242916037706
1403.5549999999998,0.0007812871874633,-0.0055946951166828,-0.005518391035167785
1416.0989999999997,0.0050038100730306,-0.0056069646924494,-0.0025942981686521813
1419.458,0.0094747166577489,-0.0055037854603455,-0.0017711438107536291
1422.814,0.0077360307636918,-0.0053584046319153,-0.0009458312675638764
1426.189,0.0127037047467121,-0.0051714960292318,-0.00012025810224600554
1429.5679999999998,0.0139456232424672,-0.0049457119679942,0.0006946366713215525
1432.948,0.0149391580390713,-0.0046836867340051,0.0014910689343657479
1436.3169999999996,0.0218939016152998,-0.0043892646555622,0.002259568786919691
1439.6789999999996,0.0194100646237896,-0.0040653174863253,0.0029948942209435067
1443.042,0.0194100646237896,-0.0037142942056694,0.003692911266590561
1446.4199999999996,0.0154359254373733,-0.0033378673956538,0.004350667641504899
1449.7689999999998,0.0146907743399203,-0.0029445068760953,0.004954802515868079
1453.158,0.0156843091365243,-0.0025295865342446,0.00551288904229576
1456.524,0.0169262276322794,-0.0021043237625974,0.006010077929915421
1467.217,0.0169262276322794,-0.0007083280135573,0.007175537080031102
1470.6240000000005,0.0176713787297325,-0.0002624880858183,0.007406333621812806
1473.9879999999998,0.0209003668186957,0.0001720466730962,0.007565315241067799
1477.3830000000005,0.0159326928356754,0.0006013952992478,0.00765599485166522
1480.761,0.010468251454353,0.001016116445016,0.007676930051867676
1484.136,0.0097231003568999,0.0014148941453384,0.0076296999944539656
1487.5210000000002,0.0159326928356754,0.0017962441491825,0.007515383817957293
1490.904,0.0082327981619938,0.0021559776715961,0.007336195023749202
1494.2819999999997,0.0050038100730306,0.0024912998332314,0.007095077740712972
1497.654,0.0045070426747285,0.0027999356329885,0.0067954875244680595
1501.0279999999998,0.0012780545857653,0.0030806255040233,0.006440369346541083
1504.3879999999997,0.0002845197891612,0.0033304273003421,0.006035656122566623
1507.761,-0.0019509335031978,0.0035498661076348,0.005582477819926699
1519.7729999999997,-0.0069186074862182,0.0040607978269947,0.003660727030908689
1523.145,-0.0081605259819733,0.004125893708757,0.003057278150417539
1526.511,-0.0084089096811243,0.0041564477902181,0.0024372671731661254
1529.899,-0.0096508281768794,0.0041528344363523,0.0018011992302875341
1533.2890000000002,-0.0098992118760304,0.0041153515173947,0.0011585414722677895
1536.6599999999994,-0.0136249673632957,0.0040453846250299,0.0005190826138372857
1540.0399999999995,-0.0121346651683896,0.0039436477374679,-0.0001168089048088717
1543.3879999999997,-0.0143701184607487,0.0038130583935072,-0.0007360228330102637
1546.7729999999997,-0.0126314325666916,0.0036524576568158,-0.0013459542153448588
1550.1280000000002,-0.018344257647165,0.0034667190168713,-0.0019294144608283522
1553.5049999999997,-0.0173507228505609,0.0032550404857433,-0.0024906790203625905
1556.8839999999996,-0.0163571880539569,0.0030205662123273,-0.003021590775742055
1560.2379999999998,-0.0171023391514099,0.0027676749524726,-0.003514050327753637
1571.5809999999997,-0.0171023391514099,0.0017960273370476,-0.004877613347061846
1574.9720000000002,-0.0143701184607487,0.0014808863974868,-0.0051832935406202485
1578.3529999999996,-0.0138733510624467,0.0011601969737815,-0.005437369539475512
1581.7239999999997,-0.0121346651683896,0.0008367263112273,-0.005638824630632475
1585.0989999999997,-0.0133765836641446,0.0005118296585723,-0.005787651302436842
1588.453,-0.0141217347615977,0.0001905410013955,-0.005882650286606982
1591.8290000000002,-0.003689619397255,-0.0001286791967485,-0.0059249929334634745
1595.19,-0.0103959792743324,-0.000439831744383,-0.005914493263997944
1598.5539999999996,-0.0059250726896141,-0.0007422281657597,-0.0058522758246926775
1601.9249999999995,-0.003689619397255,-0.0010339053563577,-0.005739379729996881
1605.2899999999995,-0.0034412356981039,-0.0013115854581346,-0.005577982773748896
1608.672,-0.0034412356981039,-0.0015750820664959,-0.005368927286167193
1612.0579999999995,-0.0029444682998019,-0.0018213700372982,-0.005115159356737944
1624.024,0.0077360307636918,-0.0025280024090302,-0.003908316071666807
1627.3889999999997,0.0089779492594469,-0.0026755193107976,-0.003496840660133699
1630.752,0.0052521937721816,-0.0027988179482585,-0.003061240952858819
1634.114,0.0072392633653897,-0.0028974012603329,-0.002605611425305704
1637.5039999999997,0.0074876470645408,-0.0029714591457416,-0.0021301465953035476
1640.8960000000002,0.0124553210475611,-0.0030199347275645,-0.001642757498231541
1644.239,0.0124553210475611,-0.0030426864989383,-0.0011554206551873407
1647.6109999999994,0.0159326928356754,-0.0030407298905406,-0.0006612468258802193
1650.9729999999995,0.0134488558441652,-0.0030143317996618,-0.00017028979335184706
1654.3489999999997,0.011461786250957,-0.0029639085555372,0.0003166395318764391
1657.7269999999994,0.0132004721450142,-0.0028903024362013,0.0007935594571038826
1661.0799999999997,0.0127037047467121,-0.0027953314222391,0.0012527576891864284
1664.435,0.0218939016152998,-0.0026796032247103,0.0016942773578258413
1675.7189999999996,0.0134488558441652,-0.0021563648012061,0.003002482221663189
1679.0939999999996,0.0164294602339774,-0.0019658572288506,0.003328984791877204
1682.4540000000002,0.0117101699501081,-0.0017637246091713,0.003619849431532636
1685.7959999999998,0.010468251454353,-0.0015521576547286,0.0038733111452623594
1689.1879999999996,0.010468251454353,-0.0013286196613706,0.004092311896923413
1692.5390000000002,0.0149391580390713,-0.0011010065926929,0.004269503054196094
1695.8879999999997,0.0097231003568999,-0.0008687415590066,0.00440674667807326
1699.2539999999997,0.0050038100730306,-0.000632430106967,0.004503962451905716
1702.632,0.0055005774713326,-0.0003943507089192,0.004560250483578162
1705.994,0.0027683567806714,-0.0001584079293126,0.004575354409476103
1709.3609999999994,0.0055005774713326,7.498977745040341e-05,0.00455006411769744
1712.7369999999996,0.0020232056832184,0.0003042628545354,0.004484944071971726
1716.11,-0.0002122476091407,0.0005268138643952,0.004381304757969411
1727.971,-0.0017025498040468,0.001233964040657,0.0037353951486418825
1731.3489999999997,-0.0064218400879161,0.0014078399088869,0.0034802138505055685
1734.744,-0.0079121422828223,0.0015679720459207,0.003196689463860052
1738.131,-0.0101475955751814,0.0017120779022097,0.0028897377761736434
1741.5049999999997,-0.0076637585836712,0.0018391974619917,0.0025631173269879967
1744.8719999999998,-0.004186386795557,0.0019489654841482,0.002219626634947017
1748.225,-0.0113895140709365,0.0020407336450002,0.0018634087880045696
1751.5889999999995,-0.0084089096811243,0.0021147807159771,0.00149517226501593
1754.958,-0.0111411303717855,0.0021705682664756,0.0011188994176273327
1758.337,-0.0079121422828223,0.0022079304039935,0.0007374248852419704
1761.7049999999997,-0.0096508281768794,0.0022266696654622,0.00035653722229835776
1765.0700000000002,-0.0143701184607487,0.0022271207987034,-2.1306264889318293e-05
1768.453,-0.0094024444777284,0.0022094864572446,-0.00039513677825049766
1779.944,-0.0074153748845202,0.0020214859429242,-0.001577604933190337
1783.3269999999998,-0.0126314325666916,0.0019313922394288,-0.0018885871441612584
1786.725,-0.0116378977700875,0.0018266849812855,-0.002179250964014758
1790.0949999999998,-0.0138733510624467,0.0017098659448839,-0.0024438143697497923
1793.484,-0.0113895140709365,0.0015805452788472,-0.002684069195654673
1796.8290000000002,-0.003689619397255,0.0014424927506891,-0.002894137733205789
1800.208,-0.0096508281768794,0.0012938457211236,-0.003077594558589142
1803.568,-0.0066702237870672,0.0011382268948633,-0.0032302079060174023
1806.958,-0.0071669911853692,0.0009747406978787,-0.003353160091606779
1810.341,-0.0056766889904631,0.0008065477994055,-0.0034441836514218904
1813.711,-0.003689619397255,0.0006354403413074,-0.003503079287370039
1817.102,0.0010296708866143,0.0004611426728844,-0.0035302960896866136
1820.466,-0.0034412356981039,0.0002875667454996,-0.003525783409811976
1832.53,0.0007812871874633,-0.0003191037245788,-0.0032620363462175263
1835.896,0.0055005774713326,-0.0004783276783612,-0.003124071429113926
1839.2499999999995,0.0052521937721816,-0.0006303542986752,-0.0029614051190785277
1842.615,0.0067424959670877,-0.0007751211986531,-0.0027747492732108285
1845.9990000000005,0.0094747166577489,-0.0009118304700848,-0.0025653635335770074
1849.356,0.0089779492594469,-0.0010377153809393,-0.002338328934918826
1852.745,0.0079844144628428,-0.0011541114031639,-0.0020919362345591212
1856.0979999999995,0.0097231003568999,-0.0012579591240024,-0.0018335651609264574
1859.4639999999995,0.0084811818611448,-0.0013502530943612,-0.0015620902380946784
1862.831,0.0129520884458631,-0.0014300579541918,-0.0012809725865950067
1866.194,0.0151875417382223,-0.0014968505243802,-0.000993254049671584
1869.577,0.0119585536492591,-0.0015507022600862,-0.0006994906301508281
1872.962,0.0176713787297325,-0.0015909958380883,-0.0004038742059969054
1884.655,0.0154359254373733,-0.0016253478380857,0.0005936049303617362
1888.0309999999995,0.0127037047467121,-0.0016056624128485,0.0008646655375540301
1891.413,0.010468251454353,-0.0015732414926025,0.0011243652556508536
1894.794,0.010965018852655,-0.0015286127965245,0.0013700224927768892
1898.1649999999995,0.0154359254373733,-0.0014725310595048,0.0015990997314457263
1901.612,0.0087295655602958,-0.001403909376726,0.001815122073817886
1905.005,0.0052521937721816,-0.0013259861147745,0.00200812873712301
1908.3740000000005,0.0092263329585979,-0.0012392428346636,0.0021790881941441092
1911.739,0.0062457285687857,-0.0011441465587575,0.002328084109972399
1915.101,0.0052521937721816,-0.0010416093163225,0.0024542551452752305
1918.466,0.0022715893823694,-0.0009324069915164,0.0025570667827669253
1921.826,0.0020232056832184,-0.0008177976504234,0.0026357545787392854
1925.22,0.0022715893823694,-0.0006974166319927,0.0026905928411725503
1937.164,-0.0021993172023488,-0.0002525962045297,0.0026871075314373557
1940.528,-0.004186386795557,-0.0001257749452092,0.0026324962347952564
1943.895,-0.004683154193859,-6.866429312920687e-08,0.002555546861442149
1947.263,-0.0091540607785773,0.0001234536515112,0.0024572841394578573
1950.652,-0.0091540607785773,0.0002445355669443,0.0023381202705647563
1954.009,-0.003689619397255,0.0003603851901262,0.002201366143653317
1957.373,-0.0101475955751814,0.000471531069766,0.002047131744584311
1960.745,-0.0123830488675406,0.000577163002539,0.001876879227644839
1964.127,-0.0059250726896141,0.0006765419917261,0.001692131970545811
1967.529,-0.0091540607785773,0.0007691758638627,0.0014940297842670005
1970.894,-0.0133765836641446,0.0008529497908884,0.00128790873534147
1974.2499999999995,-0.0128798162658426,0.000928185082401,0.0010742236662903313
1977.608,-0.0111411303717855,0.0009946969247261,0.0008542933623884177
1989.147,-0.0128798162658426,0.0011518398025594,7.975504986914337e-05
1992.5489999999995,-0.0116378977700875,0.0011762362821806,-0.0001459830465734025
1995.8830000000005,-0.0128798162658426,0.0011903293473399,-0.00036255606024721275
1999.26,-0.0108927466726345,0.0011947589160574,-0.000575375066704761
2002.615,-0.0024477009014999,0.0011894854104672,-0.0007785311277985864
2006.011,-0.0081605259819733,0.0011745446967347,-0.0009740811466448636
2009.389,-0.0061734563887651,0.0011503895554178,-0.0011569557894014738
2012.768,-0.0034412356981039,0.0011173152754917,-0.0013268288272461637
2016.1330000000005,-0.0051799215921611,0.0010759433080322,-0.001481728608207398
