xaxis0,yaxis,eq:p0*p1**x0*cos(p2*x0)_para:[-0.28681521  0.99612914  0.02463243]mse:0.00041687681093832853,eq:p0*p1**x0*cos(p2 + p3*x0)_para:[-0.2616338   0.99726768 -0.75430248  0.02734613]mse:9.628068207081617e-05
96.77199999999992,0.043736420765836,0.143127703583162,0.06339264734381247
100.16899999999988,0.0563157699517095,0.1519331417621511,0.08004308640194838
103.53899999999976,0.074321505060901,0.1593798809903283,0.0955760088594672
106.88899999999968,0.0891207393972228,0.1654916255466555,0.10993112914063714
110.24499999999988,0.0999735112438587,0.1703147776102873,0.12312529875989364
113.61699999999972,0.1098396674680732,0.173851022463426,0.1350959075462943
116.98199999999996,0.118472554164261,0.1760801863965942,0.1456783688161157
120.3409999999999,0.127352094766054,0.1770283704600884,0.15481910972289326
123.69599999999993,0.1332717885005828,0.1767280406291032,0.1624787552738326
134.76099999999997,0.1470844072144831,0.1673816681715122,0.1769500752356938
138.11099999999988,0.1473310611200884,0.1622102479842138,0.1780309772428609
141.52999999999977,0.1470844072144831,0.1559181247438689,0.17757337131056167
144.933,0.1473310611200884,0.148708959128728,0.1755850478923459
148.3109999999997,0.1475777150256938,0.1406937518743937,0.17214373335886404
151.67200000000005,0.1446178681584295,0.1319471820572745,0.16732429861508408
155.02700000000004,0.1404247517631383,0.1225288124130898,0.1611912300179423
158.3789999999999,0.1352450197454257,0.1125155697703941,0.15381993540021094
161.73900000000003,0.1308052494445291,0.101958131351648,0.14526837540193202
165.08899999999994,0.1243922478987897,0.0909994939273773,0.13567622597060983
168.44900000000007,0.1174859385418395,0.0796613133448026,0.12508670929807436
171.808,0.1086063979400464,0.0680666364860549,0.11363752423333906
175.15099999999984,0.0999735112438587,0.0563553921050943,0.10149768603366154
192.2149999999997,0.0402832660873609,-0.0030392988170767,0.03228795770913064
195.58,0.027457262995882,-0.0141085090751205,0.01808833424598376
198.9359999999997,0.0116714130371388,-0.0247665314255213,0.004032060243989083
202.29599999999985,-0.00115459005434,-0.0349914655732366,-0.00981870834385769
205.64100000000008,-0.0142272470514242,-0.0446688477774635,-0.023274808570976673
209.0079999999998,-0.029026481387746,-0.0538498223621022,-0.036376010952525746
212.3539999999998,-0.0413591766680142,-0.0623681982373661,-0.04885324110360453
215.70800000000008,-0.0551717953819145,-0.070258006362663,-0.0607225155075117
219.05199999999968,-0.0647912977005237,-0.0774399592979794,-0.07183300901550406
222.4119999999998,-0.0763840312639757,-0.0839359755607155,-0.08218855826069445
225.7739999999999,-0.0845236101489527,-0.0896868032084781,-0.09166688479709698
235.7619999999997,-0.1069691155590407,-0.1021791621245514,-0.11403238638734986
239.1320000000001,-0.1138754249159909,-0.104813958643615,-0.1194728105105639
242.51600000000008,-0.1193018108393089,-0.1066566027771011,-0.12381474973107716
245.90200000000004,-0.1190551569337035,-0.1077027709630844,-0.1270182946770611
249.2779999999998,-0.1183151952168874,-0.1079648263524214,-0.129069648694446
252.6300000000001,-0.1188085030280982,-0.1074715396119805,-0.12998085515533264
255.9989999999998,-0.1180685413112821,-0.106242169903015,-0.12977945844137465
259.35599999999977,-0.1170819256888606,-0.1043129730798858,-0.12848669740688465
262.70899999999983,-0.1153553483496231,-0.1017157487208381,-0.1261379880756549
266.0519999999997,-0.1114088858599373,-0.0984942666626714,-0.12278290535354726
269.4119999999998,-0.1072157694646461,-0.0946591565109061,-0.11843803296045137
272.7739999999999,-0.1042559225973817,-0.0902644113600305,-0.1131689379802135
276.13499999999976,-0.1005561140133013,-0.0853584924181119,-0.10704121174541545
279.5050000000001,-0.0958696898067994,-0.0799723896786373,-0.10010133127363455
298.07299999999987,-0.0554184492875199,-0.0442028670061095,-0.05108877483042387
301.4319999999998,-0.0455522930633053,-0.0370609149169322,-0.04096831982782635
304.7909999999997,-0.0383993298007498,-0.0298461430236268,-0.03068649391200831
308.14599999999973,-0.0282865196709299,-0.0226189666339591,-0.020345331643943164
311.49800000000005,-0.0196536329747422,-0.0154276750778694,-0.01003021934820531
314.86699999999973,-0.0105274384673438,-0.0082788235366521,0.00023308123523774416
318.2260000000001,-0.0023878595823668,-0.0012773423270664,0.010277387598930517
321.59299999999985,0.0079716044530583,0.005568940764994,0.02007493156502275
324.95899999999983,0.0168511450548514,0.0121980757874023,0.02952066789534162
328.31399999999985,0.0249907239398284,0.0185512259173963,0.038515159169224704
331.6749999999997,0.0336236106360161,0.0246236441295535,0.047036540665407446
343.90999999999985,0.0595222707245792,0.0437447676148728,0.07298251552244243
346.72800000000007,0.0654419644591079,0.0473923877976378,0.07766195498571288
350.08399999999983,0.0701283886656098,0.0513308245617577,0.08253719675468192
353.4449999999997,0.0750614667777171,0.0548182702715312,0.08663400543352065
356.80499999999984,0.0780213136449814,0.0578352973798294,0.08992340642241106
360.1619999999998,0.0822144300402726,0.0603721406782409,0.09239181141408274
363.511,0.0846809690963262,0.0624221158538645,0.09403365918460652
366.877,0.0866542003411691,0.0639967800715139,0.09485902239939303
370.23099999999977,0.0876408159635906,0.0650830787448779,0.09486698737512604
373.6010000000001,0.0869008542467745,0.06569414470404,0.09407102881663278
376.9659999999999,0.0876408159635906,0.0658319531948151,0.09249356790278243
380.31500000000005,0.0864075464355638,0.0655115740688837,0.09017446615242679
383.683,0.0846809690963262,0.0647431198193671,0.08712190136295832
399.0499999999997,0.0696350808543991,0.0560869982173178,0.06523133456629854
402.413,0.0647020027422918,0.0532077255350826,0.059012438153643515
405.77599999999984,0.0587823090077631,0.0500334669549274,0.05240780746127767
409.13499999999976,0.0513826918396022,0.046598075777155,0.045488744669676714
412.4859999999999,0.0474362293499164,0.0429375241103301,0.038329208187408766
415.846,0.0415165356153877,0.0390645101733165,0.030957922080290304
419.2059999999997,0.0328836489192,0.0350206070232724,0.023459548060766777
422.56799999999976,0.0272106090902767,0.030835691145231,0.01589520558885232
425.92599999999993,0.0183310684884836,0.026549861731469,0.008343358527287717
429.2829999999999,0.0089582200754798,0.022191886976697,0.0008608646801387163
432.6410000000001,0.0052584114913993,0.0177912039909955,-0.006494852128483607
436.0119999999997,-0.0031278212991829,0.0133635517254354,-0.013689172000685137
447.8739999999998,-0.0292731352933514,-0.0018502011848755,-0.03667977162095732
451.25700000000006,-0.0351928290278801,-0.0059648910726491,-0.042364964800669314
454.6199999999999,-0.0411125227624088,-0.0099081763186127,-0.04755389697573552
457.9859999999999,-0.0477721782137536,-0.0136844734881644,-0.052249951320976956
461.38899999999967,-0.0519652946090448,-0.0173065972574444,-0.056460356067909744
464.7539999999999,-0.0573916805323628,-0.0206746950890711,-0.06006669067268669
468.0879999999997,-0.0608448352108378,-0.0237846148096856,-0.06307331708320597
471.4479999999999,-0.0638046820781022,-0.0266743328977974,-0.06551785220039043
474.81,-0.0655312594173398,-0.0293064736870458,-0.06736559948826086
478.1459999999997,-0.0679977984733934,-0.031650474283319,-0.06860290800033253
481.4980000000001,-0.0689844140958148,-0.0337277548475852,-0.06924848137676766
484.8669999999997,-0.0692310680014202,-0.0355276034160132,-0.06929918277691667
488.2750000000001,-0.070464337529447,-0.0370493846022165,-0.06875111036489555
503.3669999999997,-0.0640513359837076,-0.0401469661592877,-0.05959049242779738
506.7729999999997,-0.0608448352108378,-0.0400411834347459,-0.05616684134344646
510.127,-0.0578849883435735,-0.0396612745759272,-0.052380913896660275
513.4829999999997,-0.0531985641370716,-0.0390169757498732,-0.048220568955171655
516.846,-0.0497454094585965,-0.0381175466091876,-0.043720080386864514
520.2059999999997,-0.0460456008745161,-0.0369779608974896,-0.038936253551299385
523.569,-0.0406192149511981,-0.035610298689121,-0.033906256911914526
526.9279999999999,-0.0369194063671176,-0.0340328071486829,-0.028687509118111368
530.2869999999998,-0.0307530587269835,-0.0322603443421962,-0.02332174243542201
533.6419999999998,-0.0258199806148763,-0.0303126127607055,-0.01786345888990137
537.0070000000001,-0.0194069790691369,-0.0281991166414999,-0.012337642608664007
540.3539999999998,-0.0144739009570296,-0.0259566165864343,-0.006837673930896385
553.7860000000001,0.0067383349250315,-0.0159372157980499,0.014360757821435297
557.1669999999999,0.0138912981875871,-0.0132573894073796,0.019260744725091258
560.5219999999999,0.0200576458277211,-0.0105748069329287,0.02387159857109928
563.8889999999997,0.024744070034223,-0.0078785251541503,0.028212544180059963
567.2449999999999,0.0309104176743571,-0.0052056815305545,0.03222246123871853
570.616,0.0343635723528322,-0.0025538533086205,0.0359035698234205
573.9809999999998,0.0388033426537287,4.275978076592115e-05,0.039206737830374136
577.3409999999999,0.043736420765836,0.0025684767581932,0.042113607401115326
580.6959999999999,0.0469429215387057,0.005007863819169,0.044608543015541624
584.0529999999999,0.0494094605947593,0.0073513742837339,0.046683681416290874
587.4290000000001,0.0513826918396022,0.0095961246789639,0.04833565715033055
590.819,0.0533559230844451,0.0117242841307737,0.04954950921022243
605.335,0.0550825004236827,0.0191579971109592,0.04972662626645442
608.6959999999999,0.0565624238573149,0.0204458758012525,0.048649446176545603
612.0519999999997,0.0543425387068666,0.0215574148368942,0.04718336779029902
615.4110000000001,0.0526159613676291,0.0224922120992315,0.04534473582114191
618.7739999999999,0.0506427301227861,0.0232480904335279,0.043154164279943945
622.1349999999998,0.0481761910667325,0.0238229362499599,0.040640122288743995
625.4839999999999,0.0466962676331003,0.0242168230084595,0.03783909782906637
628.8469999999998,0.041023227804177,0.0244345344568353,0.03475819594383842
632.2059999999997,0.0390499965593341,0.0244771798079637,0.031443560600206436
635.5619999999999,0.0351035340696483,0.0243495100433301,0.027927196090667333
638.9179999999997,0.0316503793911732,0.0240568960969116,0.02423958472179687
642.268,0.0272106090902767,0.0236065422322029,0.020421843415384878
655.7599999999998,0.0064916810194262,0.0203502311491967,0.00436722943154154
659.1769999999997,0.0027918724353457,0.0192060637890712,0.00030704868035899465
662.527,-0.0014012439599454,0.017979806356122,-0.00360332261101501
665.8879999999999,-0.006580975977658,0.0166567562709692,-0.007424727445806807
669.2449999999999,-0.0125006697121867,0.015254049917556,-0.011109467327665242
672.6169999999997,-0.0166937861074779,0.013775233307768,-0.014648850090628714
675.982,-0.0211335564083744,0.0122417635895003,-0.017992220479919184
679.3420000000001,-0.0255733267092709,0.010665149427741,-0.021117749558010754
682.6970000000001,-0.0295197891989567,0.0090576522800686,-0.02400392187882682
686.0540000000001,-0.0332195977830372,0.0074279338311349,-0.026637012219143618
689.431,-0.0359327907446962,0.0057789856418789,-0.029010891857614296
692.8229999999999,-0.0416058305736195,0.0041249544705573,-0.031102477518136645
707.4870000000001,-0.0462922547801214,-0.0027269800991244,-0.03652038491409271
710.8499999999995,-0.0467855625913321,-0.0041725204026153,-0.036905732910928364
714.2060000000001,-0.0462922547801214,-0.0055490967248152,-0.036972093001905994
717.5619999999999,-0.0475255243081482,-0.0068519635671132,-0.03672582597993291
720.9189999999999,-0.0470322164969375,-0.0080743652069304,-0.036174486293255224
724.2690000000002,-0.0450589852520946,-0.0092072580313712,-0.03533036324729691
727.6279999999997,-0.0420991383848302,-0.0102503729271874,-0.034201650387677064
731.0,-0.0418524844792249,-0.0111991807603949,-0.03279899291199994
734.3580000000002,-0.039879253234382,-0.012042090482912,-0.031150457761138527
737.7110000000002,-0.0379060219895391,-0.0127790144992019,-0.029272208181275686
741.0519999999997,-0.034452867311064,-0.0134068277791474,-0.02718981570741797
744.4120000000003,-0.0300130970101675,-0.0139294225433785,-0.024904740166443236
757.5929999999998,-0.0176804017298993,-0.014921384500899,-0.014539346089257669
760.982,-0.0149672087682403,-0.0149091227170033,-0.011635106756139312
764.3409999999994,-0.0095408228449223,-0.0147936394812143,-0.00871054899242867
767.6970000000001,-0.006580975977658,-0.0145789743020884,-0.00576838723488603
771.0519999999997,-0.00115459005434,-0.0142692086419842,-0.0028320477883713117
774.4110000000001,0.0042717958689779,-0.0138683468150535,7.815419753966456e-05
777.7730000000001,0.0079716044530583,-0.0133813401703803,0.002937213668627423
781.1350000000002,0.0119180669427441,-0.0128140927100039,0.005719326672052238
784.4830000000002,0.0146312599044031,-0.012175419380948,0.00839144035577969
787.8469999999998,0.0195643380165104,-0.0114658740982073,0.010956582920372722
791.2370000000001,0.0225241848837748,-0.010688834915767,0.013400367441628811
794.6130000000003,0.0254840317510391,-0.0098601627539724,0.0156749989528513
809.0789999999997,0.0363368035976751,-0.0058630868901247,0.02326891256120906
812.4390000000003,0.0375700731257019,-0.0048720645912698,0.024469855324434776
815.7839999999997,0.0390499965593341,-0.0038772664217271,0.025438491041481482
819.1400000000003,0.0405299199929663,-0.0028780652596244,0.02617872659752058
822.4880000000003,0.0402832660873609,-0.0018870112943874,0.026684058027593816
825.848,0.0405299199929663,-0.0009049105484359,0.026957077459027978
829.2060000000001,0.0407765738985716,5.762493524414712e-05,0.026997566528693673
832.5619999999999,0.0400366121817555,0.0009944645825186,0.02680982440376823
835.9179999999997,0.0370767653144912,0.001900360935688,0.026399676804861
839.268,0.0363368035976751,0.0027683315423908,0.025775929561437032
842.625,0.0365834575032805,0.0035966612447308,0.024945231617362673
845.9929999999995,0.0343635723528322,0.0043813193578757,0.02391574443989495
858.8339999999998,0.0235108005061962,0.0068768231007347,0.018423867179556824
862.2070000000003,0.0190710302052997,0.0073873941133966,0.01664073764837704
865.6289999999999,0.0170977989604568,0.0078392195588206,0.014720434705464127
869.009,0.0141379520931924,0.0082186230680342,0.012732067784626395
872.3530000000001,0.0106847974147173,0.0085276531740079,0.01069362804946887
875.7060000000001,0.0069849888306369,0.0087708360239583,0.008597034501931777
879.0519999999997,0.0015586029073189,0.0089469884792512,0.0064707446163000245
882.4110000000001,-0.0009079361487346,0.0090574811472699,0.004320522749066026
885.7740000000003,-0.003867783015999,0.0091024600717667,0.002170457319491867
889.1350000000002,-0.0075675916000794,0.0090831637182871,4.2495732968304946e-05
892.5079999999998,-0.0117607079953706,0.0090010235725431,-0.002054416657599517
895.8739999999998,-0.0142272470514242,0.008858549228977,-0.00409133438523027
899.25,-0.0174337478242939,0.0086575036981302,-0.006062126439657757
912.576,-0.0314930204437996,0.0073559041229079,-0.012851484120997172
915.9979999999996,-0.0307530587269835,0.0069088833474048,-0.014276644717122552
919.4160000000002,-0.0322329821606157,0.0064245454001279,-0.015548965669866847
922.7759999999998,-0.0329729438774318,0.0059158888845096,-0.016644366836887702
926.1350000000002,-0.0337129055942479,0.0053795132305909,-0.01757902803533596
929.4849999999996,-0.0342062134054586,0.00482122785276,-0.01834649609272688
932.8469999999998,-0.0351928290278801,0.0042419762067731,-0.018947881190140226
936.206,-0.0349461751222747,0.003648759162751,-0.019377828199670134
939.563,-0.0327262899718265,0.0030459068257861,-0.01963632974917424
942.92,-0.0334662516886425,0.0024374939072226,-0.01972462920723189
946.2699999999996,-0.0324796360662211,0.0018291386794247,-0.01964541858842118
949.6279999999996,-0.0309997126325889,0.0012223570674819,-0.019401988183864433
962.558,-0.0272999040485085,-0.0010129042777961,-0.0170387115952677
966.0329999999994,-0.0223668259364012,-0.0015679592759931,-0.016056808204556596
969.3819999999996,-0.0186670173523208,-0.0020779729056902,-0.014990703264502428
972.746,-0.0157071704850564,-0.0025627076419769,-0.013812739822864692
976.0839999999998,-0.0125006697121867,-0.0030137782693127,-0.012549539847290809
979.4439999999996,-0.0102807845617384,-0.0034353692953479,-0.011195515696294353
982.804,-0.0073209376944741,-0.0038223241572594,-0.009771634913853697
986.1589999999997,-0.0046077447328151,-0.0041723604110236,-0.008293430499081355
989.509,-0.0001679744319185,-0.0044841595394178,-0.006774593956155092
992.8739999999998,0.0013119490017135,-0.0047582240808069,-0.0052195088580039095
996.2389999999996,0.0047651036801886,-0.0049921789953651,-0.003648597253173798
999.6239999999998,0.0082182583586637,-0.0051864589049717,-0.0020661206494480173
1003.0259999999998,0.0114247591315334,-0.0053399171708386,-0.0004871436834978854
1018.621,0.024744070034223,-0.0055144919386664,0.006239498373845753
1021.9920000000002,0.0244974161286177,-0.0054429147675907,0.007511443379294201
1025.3369999999995,0.0267173012790659,-0.0053362110728677,0.008687523789103875
1028.696,0.0281972247126981,-0.0051949561908742,0.009773893810447925
1032.0509999999997,0.0272106090902767,-0.0050216048818658,0.010756896458927889
1035.411,0.0304171098631464,-0.0048177092830342,0.011632683818000632
1038.7740000000003,0.0294304942407249,-0.0045854768697624,0.012394927722668819
1042.1350000000002,0.0304171098631464,-0.0043275735080205,0.013038088466651257
1045.4830000000002,0.0294304942407249,-0.0040474498487834,0.013557603221652533
1048.8469999999998,0.0304171098631464,-0.0037451938009651,0.013955627518699484
1052.206,0.0286905325239088,-0.0034252139777658,0.01422797210892815
1055.5609999999997,0.0286905325239088,-0.0030901651426128,0.014375198274691112
1068.451,0.0203042997333265,-0.0017085155799697,0.013812384246020753
1071.8509999999997,0.0195643380165104,-0.0013321363524598,0.013381883201882423
1075.214,0.0190710302052997,-0.0009601896511602,0.012850055994459396
1078.576,0.0163578372436407,-0.0005912679017237,0.012219441066305542
1081.9319999999998,0.0138912981875871,-0.0002283856850729,0.01149839618741394
1085.2889999999998,0.0096981817922959,0.0001268543058672,0.010693368444234462
1088.6409999999996,0.0082182583586637,0.0004715808511689,0.009814232533292964
1092.0280000000002,0.0067383349250315,0.0008076116848943,0.008858412365208665
1095.3850000000002,0.0025452185297404,0.0011264668025711,0.007853363533422296
1098.7740000000003,0.0005719872848975,0.0014321438276804,0.006790183746958331
1102.1400000000003,-0.0023878595823668,0.0017179136492125,0.005695806914704606
1105.527,-0.0051010525440258,0.0019859787520316,0.00456607000202879
1108.8859999999995,-0.0073209376944741,0.0022311655364071,0.00342744789234068
1123.8670000000002,-0.0196536329747422,0.0030476151739728,-0.0016142795317735505
1127.2569999999996,-0.0194069790691369,0.0031655755936434,-0.0026909809732899134
1130.6059999999998,-0.0211335564083744,0.0032571942214724,-0.003712553657518395
1133.9709999999995,-0.0231067876532173,0.0033243136643466,-0.004688945877802844
1137.3379999999995,-0.0240934032756387,0.0033666323451348,-0.005608344872105377
1140.6949999999997,-0.0253266728036656,0.0033844321266431,-0.006460973078977203
1144.054,-0.0255733267092709,0.0033783677577901,-0.007244072237907284
1147.4139999999998,-0.026313288426087,0.0033490654921397,-0.007951981757717656
1150.7759999999998,-0.0260666345204817,0.0032972870900774,-0.008580204220488845
1154.1350000000002,-0.0260666345204817,0.0032240551311557,-0.009123998362114487
1157.487,-0.0248333649924548,0.0031306084597206,-0.00958003924954206
1160.8469999999998,-0.0248333649924548,0.0030176919636719,-0.00994805800946138
1173.5169999999998,-0.0216268642195851,0.0024417198945593,-0.010517126098122822
1176.8900000000003,-0.0201469407859529,0.0022551582036401,-0.010452281763956184
1180.2619999999995,-0.0174337478242939,0.0020577368719904,-0.010299751244578919
1183.611,-0.0152138626738457,0.0018524982738147,-0.010064327090895619
1186.978,-0.0137339392402135,0.001638616532225,-0.009746851148670922
1190.3369999999995,-0.0110207462785545,0.001419381614721,-0.00935356045113354
1193.6949999999997,-0.0100341306561331,0.0011960284696971,-0.008888655223108478
1197.0519999999997,-0.0055943603552365,0.000970212558334,-0.008357423572975066
1200.411,-0.0043610908272097,0.0007433589106128,-0.007765054753496144
1203.7740000000003,-0.0016478978655507,0.0005169264818411,-0.00711715184330967
1207.2070000000003,-0.0001679744319185,0.0002881064983148,-0.006405906554241445
1210.5919999999996,0.0030385263409511,6.632742256837077e-05,-0.005662262434320471
1213.9579999999996,0.0055050653970047,-0.0001489725550823,-0.004888202544132489
1228.9759999999997,0.0133979903763763,-0.0010121186514506,-0.0012046994709768962
1231.781,0.0136446442819817,-0.0011504753185794,-0.0005087590402005538
1235.1449999999995,0.0183310684884836,-0.0013050981056717,0.00031550068934745485
1238.4970000000003,0.0195643380165104,-0.0014461979957704,0.001119218091782643
1241.8670000000002,0.0210442614501426,-0.0015743557313164,0.001903033669261154
1245.2249999999997,0.0217842231669587,-0.0016878600114114,0.002653743211059822
1248.5919999999996,0.022030877072564,-0.0017870163754847,0.003370266972422406
1251.9579999999996,0.022030877072564,-0.0018711673027657,0.004044942685067545
1255.3140000000003,0.0230174926949855,-0.0019399631689798,0.004671239528751068
1258.6750000000002,0.0240041083174069,-0.0019936571219045,0.005247611076503409
1262.0280000000002,0.0230174926949855,-0.0020320812042761,0.005767973286177186
1265.3810000000003,0.0205509536389319,-0.0020555045872617,0.006230377103221758
1278.8919999999998,0.0198109919221158,-0.0020038901177116,0.007457342130918526
1282.254,0.0180844145828782,-0.0019569981752483,0.007597118269557653
1285.616,0.0173444528660621,-0.0018977448197391,0.007670127344666706
1288.982,0.0161111833380353,-0.0018267681115364,0.007676938439623759
1292.339,0.013151336470771,-0.0017451576636737,0.007618819296368954
1295.696,0.0121647208483495,-0.0016535808742979,0.007497545938076353
1299.0509999999997,0.0099448356979012,-0.0015529894533781,0.007315416248265247
1302.428,0.0074782966418476,-0.0014435214283586,0.00707325570785028
1305.79,0.0059983732082154,-0.0013273195088973,0.006776648704439624
1309.1769999999997,0.0032851802465564,-0.0012039750241068,0.006425388867736852
1312.5839999999998,0.0005719872848975,-0.0010745845500366,0.006022960886476673
1315.9979999999996,-0.0004146283375239,-0.0009406406701284,0.005574726914863285
1329.9039999999995,-0.0112674001841599,-0.000372947635051,0.003386774943976668
1333.303,-0.0122540158065813,-0.0002340916378289,0.002790509586492936
1336.6459999999995,-0.012747323617792,-9.942477019840732e-05,0.0021912411046888184
1340.0079999999998,-0.0157071704850564,3.3216738187453914e-05,0.0015810608451131984
1343.353,-0.015460516579451,0.0001615718628268,0.0009717323446434918
1346.7070000000003,-0.0184203634467154,0.0002858573868969,0.00036370086494536333
1350.045,-0.01817370954111,0.0004044237115989,-0.00023349714905746628
1353.4030000000002,-0.0189136712579261,0.0005178520701382,-0.0008213938303090851
1356.7619999999995,-0.0196536329747422,0.0006248129587994,-0.0013918262027355494
1360.1059999999998,-0.0201469407859529,0.0007242690922274,-0.0019377320382644794
1363.4579999999996,-0.0216268642195851,0.0008164209006656,-0.002458742594919794
1366.8189999999995,-0.0201469407859529,0.0009007953342001,-0.002950896606947936
1379.1329999999998,-0.0184203634467154,0.0011359133201907,-0.004440935849684561
1382.487,-0.0189136712579261,0.0011788423752006,-0.004749485501867925
1385.8459999999995,-0.0194069790691369,0.0012125776158503,-0.0050128231617337015
1389.2519999999995,-0.0164471322018725,0.0012373299916927,-0.005231752577032598
1392.616,-0.015460516579451,0.0012525021486292,-0.005399469590571115
1396.009,-0.0149672087682403,0.001258602783771,-0.005519244202680522
1399.442,-0.0117607079953706,0.001255570478595,-0.005589831369339749
1402.804,-0.0105274384673438,0.0012438815078547,-0.005609941568142805
1406.1759999999997,-0.0073209376944741,0.001223797615259,-0.005582111270168723
1409.5599999999995,-0.0051010525440258,0.0011955832199671,-0.005506975785884334
1412.9259999999997,-0.003867783015999,0.0011599127414417,-0.005386821082232493
1416.2870000000005,-0.0048543986384204,0.001117169156883,-0.005223490388244772
1419.6409999999996,0.0003253333792921,0.0010678938229609,-0.005019474683331622
1435.4449999999997,0.0072316427362423,0.0007628027455449,-0.0035881484446820587
1438.8109999999997,0.0094515278866905,0.0006859941987381,-0.0032034301657165617
1442.1530000000002,0.0119180669427441,0.0006069735911265,-0.00280153911313711
1445.504,0.0116714130371388,0.0005255954635277,-0.0023823847059247045
1448.87,0.0133979903763763,0.000442311202101,-0.001948884890707386
1452.2309999999998,0.0143846059987978,0.0003582248346649,-0.0015074447451382342
1455.6189999999997,0.01586452943243,0.0002731423690778,-0.0010577218260897278
1458.9839999999997,0.0170977989604568,0.0001889171414012,-0.0006102332407934616
1462.3429999999998,0.0175911067716675,0.0001056972817716,-0.00016652932121612085
1465.7079999999996,0.0161111833380353,2.374161705197317e-05,0.0002712711509233023
1469.0699999999997,0.0161111833380353,-5.6197150656316e-05,0.0006984111962553983
1472.4629999999995,0.0200576458277211,-0.0001343902122436,0.0011155994920133082
1485.9759999999997,0.0168511450548514,-0.0004119385535461,0.0025759975006629655
1489.362,0.0153712216212192,-0.0004710299705277,0.0028778934233823637
1492.763,0.0151245677156139,-0.000525506485484,0.0031507069445339732
1496.1040000000005,0.0129046825651656,-0.0005740123738551,0.003387284117812808
1499.4579999999996,0.0129046825651656,-0.0006175050682268,0.0035920257947222685
1502.812,0.0116714130371388,-0.0006556197006883,0.0037628238987367415
1506.1530000000002,0.0092048739810852,-0.000688115712413,0.0038983993856575
1509.523,0.0089582200754798,-0.0007152780128043,0.003999692436673629
1512.9449999999997,0.0069849888306369,-0.0007370436126913,0.004065894435948123
1516.344,0.0047651036801886,-0.0007528588640366,0.004095192738305214
1519.728,0.0042717958689779,-0.0007628961876069,0.004088679301887895
1523.0820000000003,0.0018052568129243,-0.000767300326846,0.004047789730759849
1526.4409999999998,-0.0006612822431293,-0.0007662910836357,0.003973454360874943
1540.161,-0.0075675916000794,-0.0007094480224622,0.0033528465248240705
1543.514,-0.0080608994112902,-0.0006838304529347,0.0031331201857915654
1546.8720000000003,-0.0107740923729491,-0.0006541074006726,0.0028906684880092674
1550.2560000000003,-0.0132406314290028,-0.0006203510628262,0.0026261509621041726
1553.6239999999998,-0.0125006697121867,-0.0005832958283244,0.0023453689094550118
1557.0109999999995,-0.0142272470514242,-0.0005429029322572,0.002048114295091267
1560.3829999999998,-0.0137339392402135,-0.000499934257426,0.0017401409238550626
1563.7299999999996,-0.0159538243906618,-0.0004549322137369,0.001425379441008474
1567.0909999999994,-0.0159538243906618,-0.0004077570617797,0.0011030364506453242
1570.4359999999997,-0.0199002868803476,-0.0003592059262495,0.000778803809802855
1573.8999999999996,-0.0164471322018725,-0.0003076442293241,0.0004423999796935468
1577.2839999999997,-0.0157071704850564,-0.0002564046674042,0.00011601034830412784
1580.6409999999996,-0.0162004782962671,-0.0002051051638265,-0.00020284689608479994
1592.754,-0.0157071704850564,-2.173071160759664e-05,-0.0012733100112997818
1596.1099999999997,-0.0132406314290028,2.712223774031824e-05,-0.001537774354187625
