xaxis0,yaxis,eq:p0*p1**x0*cos(p2*x0)_para:[0.36467924 0.99770232 0.0274582 ]mse:0.0011479485617428035,eq:p0*p1**x0*cos(p2 + p3*x0)_para:[ 0.39009929  0.99744379 -0.45698282  0.0285769 ]mse:0.0008192884250464906
690.6019999999999,0.0551604512793835,0.0739950362979056,0.060579444132136964
693.9669999999996,0.0551604512793835,0.0723415664606625,0.057146686750980426
697.3389999999999,0.0534148323958773,0.0700915340361407,0.053236275354248866
700.6980000000003,0.0514198393861559,0.0672880448997027,0.04891663339173518
715.1490000000003,0.0399486295802581,0.0496806759289169,0.026676752673647205
718.5339999999997,0.0357092694346002,0.0444912810155963,0.020905717780237143
721.8999999999996,0.0302230386578665,0.0390298794803138,0.01507157958422991
725.2579999999998,0.0272305491432844,0.0333333082743226,0.009211812554647354
728.6229999999996,0.0227418148714113,0.0274286330488684,0.003355069070125463
731.9859999999999,0.0175049582208928,0.0213844684437411,-0.00242922650796449
735.3540000000003,0.010522482686868,0.0152418581246,-0.008100696419394112
738.7150000000001,0.0072806190460708,0.0090763705473228,-0.013589070167677629
742.0810000000001,0.0015450141431218,0.0029191868527731,-0.01886629160846903
745.4459999999999,-0.0044399648860422,-0.0031664896795224,-0.02387759992374324
748.8119999999999,-0.0109236921676366,-0.009133434639486,-0.02858418527955952
752.1779999999999,-0.0146643040608641,-0.014930782071361,-0.032946261549366807
763.6390000000001,-0.0358611047891536,-0.0327872012870565,-0.044783934045076905
767.0339999999997,-0.039352342556166,-0.0373545776048864,-0.04729500447045166
770.4009999999998,-0.0448385733328998,-0.0414943403959565,-0.049303640573214555
773.7759999999998,-0.0470829404688363,-0.045224646990281,-0.05082515539780962
777.1570000000002,-0.051072926488279,-0.0485150955752834,-0.051849876409231645
780.5219999999999,-0.0543147901290763,-0.0513250291242882,-0.05237238050197771
783.8909999999996,-0.0590528985271645,-0.0536567393334499,-0.052402091179416084
787.2529999999997,-0.0627935104203921,-0.0554907938908341,-0.05194770132190648
790.6149999999998,-0.0627935104203921,-0.0568244911002466,-0.05102222122255779
793.9809999999998,-0.0655366258087589,-0.0576548480811994,-0.04964031500555529
797.3530000000001,-0.0655366258087589,-0.0579807922374036,-0.04781974405301288
800.7160000000003,-0.0695266118282017,-0.0578065244170573,-0.04559340740396355
804.0820000000003,-0.0675316188184803,-0.0571419200207995,-0.042982060564259114
819.4920000000002,-0.0625441362941769,-0.0483012827109872,-0.027056575346249438
822.8720000000003,-0.0610478915368859,-0.0452327666389435,-0.022920419197937445
826.232,-0.0570579055174431,-0.0418436855586172,-0.018667333833720847
829.6019999999999,-0.0548135383815066,-0.0381395286782743,-0.01430184637736582
832.9700000000003,-0.0503248041096335,-0.0341686955037748,-0.00988119904400485
836.3400000000001,-0.0468335663426211,-0.0299645623605611,-0.005442075683275135
839.6989999999996,-0.046584192216406,-0.0255835263011512,-0.001042793432786842
843.0559999999996,-0.0388535943037357,-0.0210550864968364,0.003288533607650721
846.4139999999998,-0.0341154859056474,-0.0164160130797013,0.007517082173185682
849.7709999999997,-0.0313723705172806,-0.0117101017190486,0.011603245818737172
853.1459999999997,-0.0281305068764834,-0.0069515788412791,0.015533580427287162
856.5029999999997,-0.0216467795948889,-0.0022319574349223,0.0192330904834084
869.8010000000004,-0.0039412166336118,0.0155698193814726,0.031276856643238454
873.1800000000003,-0.0004499788665994,0.0196843516229601,0.03355735301542196
876.5469999999996,0.0050362519101342,0.0235528798197121,0.03548008474216717
879.9170000000004,0.0047868777839191,0.0271640144950512,0.037043172339967276
883.2759999999998,0.0117693533179438,0.0304769878383729,0.03823316411864664
886.634,0.0142630945800955,0.0334794234422771,0.03905088143931883
890.0029999999997,0.0192505771043989,0.0361597975527141,0.03949639656226292
893.3729999999996,0.0239886855024872,0.0384906011910304,0.03956868117645405
